renamed_path,label_idx
task2/train_data/images/labeled/178.jpeg,0
task2/train_data/images/labeled/179.jpeg,0
task2/train_data/images/labeled/180.jpeg,0
task2/train_data/images/labeled/181.jpeg,0
task2/train_data/images/labeled/182.jpeg,0
task2/train_data/images/labeled/183.jpeg,0
task2/train_data/images/labeled/184.jpeg,0
task2/train_data/images/labeled/185.jpeg,0
task2/train_data/images/labeled/186.jpeg,0
task2/train_data/images/labeled/187.jpeg,0
task2/train_data/images/labeled/188.jpeg,0
task2/train_data/images/labeled/189.jpeg,0
task2/train_data/images/labeled/190.jpeg,0
task2/train_data/images/labeled/191.jpeg,0
task2/train_data/images/labeled/192.jpeg,0
task2/train_data/images/labeled/193.jpeg,0
task2/train_data/images/labeled/194.jpeg,0
task2/train_data/images/labeled/195.jpeg,0
task2/train_data/images/labeled/196.jpeg,0
task2/train_data/images/labeled/197.jpeg,0
task2/train_data/images/labeled/198.jpeg,0
task2/train_data/images/labeled/199.jpeg,0
task2/train_data/images/labeled/200.jpeg,0
task2/train_data/images/labeled/201.jpeg,0
task2/train_data/images/labeled/202.jpeg,0
task2/train_data/images/labeled/203.jpeg,0
task2/train_data/images/labeled/204.jpeg,0
task2/train_data/images/labeled/205.jpeg,0
task2/train_data/images/labeled/206.jpeg,0
task2/train_data/images/labeled/207.jpeg,0
task2/train_data/images/labeled/208.jpeg,0
task2/train_data/images/labeled/209.jpeg,0
task2/train_data/images/labeled/210.jpeg,0
task2/train_data/images/labeled/211.jpeg,0
task2/train_data/images/labeled/212.jpeg,0
task2/train_data/images/labeled/213.jpeg,0
task2/train_data/images/labeled/214.jpeg,0
task2/train_data/images/labeled/215.jpeg,0
task2/train_data/images/labeled/216.jpeg,0
task2/train_data/images/labeled/218.jpeg,0
task2/train_data/images/labeled/219.jpeg,0
task2/train_data/images/labeled/220.jpeg,0
task2/train_data/images/labeled/221.jpeg,0
task2/train_data/images/labeled/222.jpeg,0
task2/train_data/images/labeled/223.jpeg,0
task2/train_data/images/labeled/224.jpeg,0
task2/train_data/images/labeled/225.jpeg,0
task2/train_data/images/labeled/226.jpeg,0
task2/train_data/images/labeled/227.jpeg,0
task2/train_data/images/labeled/228.jpeg,0
task2/train_data/images/labeled/229.jpeg,0
task2/train_data/images/labeled/230.jpeg,0
task2/train_data/images/labeled/231.jpeg,0
task2/train_data/images/labeled/232.jpeg,0
task2/train_data/images/labeled/233.jpeg,0
task2/train_data/images/labeled/234.jpeg,0
task2/train_data/images/labeled/235.jpeg,0
task2/train_data/images/labeled/236.jpeg,0
task2/train_data/images/labeled/237.jpeg,0
task2/train_data/images/labeled/238.jpeg,0
task2/train_data/images/labeled/239.jpeg,0
task2/train_data/images/labeled/240.jpeg,0
task2/train_data/images/labeled/241.jpeg,0
task2/train_data/images/labeled/242.jpeg,0
task2/train_data/images/labeled/243.jpeg,0
task2/train_data/images/labeled/244.jpeg,0
task2/train_data/images/labeled/245.jpeg,0
task2/train_data/images/labeled/246.jpeg,0
task2/train_data/images/labeled/247.jpeg,0
task2/train_data/images/labeled/248.jpeg,0
task2/train_data/images/labeled/249.jpeg,0
task2/train_data/images/labeled/250.jpeg,0
task2/train_data/images/labeled/251.jpeg,0
task2/train_data/images/labeled/253.jpeg,0
task2/train_data/images/labeled/254.jpeg,0
task2/train_data/images/labeled/255.jpeg,0
task2/train_data/images/labeled/256.jpeg,0
task2/train_data/images/labeled/257.jpeg,0
task2/train_data/images/labeled/258.jpeg,0
task2/train_data/images/labeled/259.jpeg,0
task2/train_data/images/labeled/260.jpeg,0
task2/train_data/images/labeled/261.jpeg,0
task2/train_data/images/labeled/262.jpeg,0
task2/train_data/images/labeled/263.jpeg,0
task2/train_data/images/labeled/264.jpeg,0
task2/train_data/images/labeled/265.jpeg,0
task2/train_data/images/labeled/266.jpeg,0
task2/train_data/images/labeled/267.jpeg,0
task2/train_data/images/labeled/268.jpeg,0
task2/train_data/images/labeled/269.jpeg,0
task2/train_data/images/labeled/270.jpeg,0
task2/train_data/images/labeled/271.jpeg,0
task2/train_data/images/labeled/272.jpeg,0
task2/train_data/images/labeled/273.jpeg,0
task2/train_data/images/labeled/274.jpeg,0
task2/train_data/images/labeled/275.jpeg,0
task2/train_data/images/labeled/276.jpeg,0
task2/train_data/images/labeled/277.jpeg,0
task2/train_data/images/labeled/278.jpeg,0
task2/train_data/images/labeled/279.jpeg,0
task2/train_data/images/labeled/280.jpeg,0
task2/train_data/images/labeled/281.jpeg,0
task2/train_data/images/labeled/282.jpeg,0
task2/train_data/images/labeled/283.jpeg,0
task2/train_data/images/labeled/285.jpeg,0
task2/train_data/images/labeled/286.jpeg,0
task2/train_data/images/labeled/287.jpeg,0
task2/train_data/images/labeled/288.jpeg,0
task2/train_data/images/labeled/289.jpeg,0
task2/train_data/images/labeled/290.jpeg,0
task2/train_data/images/labeled/291.jpeg,0
task2/train_data/images/labeled/292.jpeg,0
task2/train_data/images/labeled/293.jpeg,0
task2/train_data/images/labeled/294.jpeg,0
task2/train_data/images/labeled/295.jpeg,0
task2/train_data/images/labeled/296.jpeg,0
task2/train_data/images/labeled/297.jpeg,0
task2/train_data/images/labeled/298.jpeg,0
task2/train_data/images/labeled/299.jpeg,0
task2/train_data/images/labeled/300.jpeg,0
task2/train_data/images/labeled/301.jpeg,0
task2/train_data/images/labeled/302.jpeg,0
task2/train_data/images/labeled/303.jpeg,0
task2/train_data/images/labeled/304.jpeg,0
task2/train_data/images/labeled/305.jpeg,0
task2/train_data/images/labeled/306.jpeg,0
task2/train_data/images/labeled/307.jpeg,0
task2/train_data/images/labeled/308.jpeg,0
task2/train_data/images/labeled/309.jpeg,0
task2/train_data/images/labeled/310.jpeg,0
task2/train_data/images/labeled/311.jpeg,0
task2/train_data/images/labeled/312.jpeg,0
task2/train_data/images/labeled/313.jpeg,0
task2/train_data/images/labeled/314.jpeg,0
task2/train_data/images/labeled/315.jpeg,0
task2/train_data/images/labeled/316.jpeg,0
task2/train_data/images/labeled/317.jpeg,0
task2/train_data/images/labeled/318.jpeg,0
task2/train_data/images/labeled/319.jpeg,0
task2/train_data/images/labeled/320.jpeg,0
task2/train_data/images/labeled/321.jpeg,0
task2/train_data/images/labeled/322.jpeg,0
task2/train_data/images/labeled/323.jpeg,0
task2/train_data/images/labeled/324.jpeg,0
task2/train_data/images/labeled/326.jpeg,0
task2/train_data/images/labeled/327.jpeg,0
task2/train_data/images/labeled/328.jpeg,0
task2/train_data/images/labeled/329.jpeg,0
task2/train_data/images/labeled/330.jpeg,0
task2/train_data/images/labeled/331.jpeg,0
task2/train_data/images/labeled/332.jpeg,0
task2/train_data/images/labeled/333.jpeg,0
task2/train_data/images/labeled/334.jpeg,0
task2/train_data/images/labeled/335.jpeg,0
task2/train_data/images/labeled/336.jpeg,0
task2/train_data/images/labeled/337.jpeg,0
task2/train_data/images/labeled/338.jpeg,0
task2/train_data/images/labeled/339.jpeg,1
task2/train_data/images/labeled/340.jpeg,1
task2/train_data/images/labeled/341.jpeg,1
task2/train_data/images/labeled/342.jpeg,1
task2/train_data/images/labeled/343.jpeg,1
task2/train_data/images/labeled/344.jpeg,1
task2/train_data/images/labeled/345.jpeg,1
task2/train_data/images/labeled/346.jpeg,1
task2/train_data/images/labeled/347.jpeg,1
task2/train_data/images/labeled/348.jpeg,1
task2/train_data/images/labeled/349.jpeg,1
task2/train_data/images/labeled/350.jpeg,1
task2/train_data/images/labeled/351.jpeg,1
task2/train_data/images/labeled/352.jpeg,1
task2/train_data/images/labeled/353.jpeg,1
task2/train_data/images/labeled/354.jpeg,1
task2/train_data/images/labeled/355.jpeg,1
task2/train_data/images/labeled/356.jpeg,1
task2/train_data/images/labeled/357.jpeg,1
task2/train_data/images/labeled/358.jpeg,1
task2/train_data/images/labeled/359.jpeg,1
task2/train_data/images/labeled/360.jpeg,1
task2/train_data/images/labeled/361.jpeg,1
task2/train_data/images/labeled/362.jpeg,1
task2/train_data/images/labeled/363.jpeg,1
task2/train_data/images/labeled/364.jpeg,1
task2/train_data/images/labeled/365.jpeg,1
task2/train_data/images/labeled/366.jpeg,1
task2/train_data/images/labeled/368.jpeg,1
task2/train_data/images/labeled/369.jpeg,1
task2/train_data/images/labeled/370.jpeg,1
task2/train_data/images/labeled/371.jpeg,1
task2/train_data/images/labeled/372.jpeg,1
task2/train_data/images/labeled/373.jpeg,1
task2/train_data/images/labeled/374.jpeg,1
task2/train_data/images/labeled/375.jpeg,1
task2/train_data/images/labeled/376.jpeg,1
task2/train_data/images/labeled/377.jpeg,1
task2/train_data/images/labeled/378.jpeg,1
task2/train_data/images/labeled/379.jpeg,1
task2/train_data/images/labeled/380.jpeg,1
task2/train_data/images/labeled/381.jpeg,1
task2/train_data/images/labeled/382.jpeg,1
task2/train_data/images/labeled/383.jpeg,1
task2/train_data/images/labeled/384.jpeg,1
task2/train_data/images/labeled/385.jpeg,1
task2/train_data/images/labeled/386.jpeg,1
task2/train_data/images/labeled/387.jpeg,1
task2/train_data/images/labeled/388.jpeg,1
task2/train_data/images/labeled/389.jpeg,1
task2/train_data/images/labeled/390.jpeg,1
task2/train_data/images/labeled/391.jpeg,1
task2/train_data/images/labeled/392.jpeg,1
task2/train_data/images/labeled/393.jpeg,1
task2/train_data/images/labeled/394.jpeg,1
task2/train_data/images/labeled/395.jpeg,1
task2/train_data/images/labeled/396.jpeg,1
task2/train_data/images/labeled/397.jpeg,1
task2/train_data/images/labeled/398.jpeg,1
task2/train_data/images/labeled/399.jpeg,1
task2/train_data/images/labeled/400.jpeg,1
task2/train_data/images/labeled/401.jpeg,1
task2/train_data/images/labeled/402.jpeg,1
task2/train_data/images/labeled/403.jpeg,1
task2/train_data/images/labeled/404.jpeg,1
task2/train_data/images/labeled/405.jpeg,1
task2/train_data/images/labeled/406.jpeg,1
task2/train_data/images/labeled/407.jpeg,1
task2/train_data/images/labeled/408.jpeg,1
task2/train_data/images/labeled/409.jpeg,1
task2/train_data/images/labeled/410.jpeg,1
task2/train_data/images/labeled/411.jpeg,1
task2/train_data/images/labeled/412.jpeg,1
task2/train_data/images/labeled/413.jpeg,1
task2/train_data/images/labeled/414.jpeg,1
task2/train_data/images/labeled/415.jpeg,1
task2/train_data/images/labeled/416.jpeg,1
task2/train_data/images/labeled/417.jpeg,1
task2/train_data/images/labeled/418.jpeg,1
task2/train_data/images/labeled/419.jpeg,1
task2/train_data/images/labeled/420.jpeg,1
task2/train_data/images/labeled/421.jpeg,1
task2/train_data/images/labeled/422.jpeg,1
task2/train_data/images/labeled/423.jpeg,1
task2/train_data/images/labeled/424.jpeg,1
task2/train_data/images/labeled/425.jpeg,1
task2/train_data/images/labeled/426.jpeg,1
task2/train_data/images/labeled/427.jpeg,1
task2/train_data/images/labeled/428.jpeg,1
task2/train_data/images/labeled/429.jpeg,1
task2/train_data/images/labeled/430.jpeg,1
task2/train_data/images/labeled/431.jpeg,1
task2/train_data/images/labeled/432.jpeg,1
task2/train_data/images/labeled/433.jpeg,1
task2/train_data/images/labeled/435.jpeg,1
task2/train_data/images/labeled/436.jpeg,1
task2/train_data/images/labeled/437.jpeg,1
task2/train_data/images/labeled/438.jpeg,1
task2/train_data/images/labeled/439.jpeg,1
task2/train_data/images/labeled/440.jpeg,1
task2/train_data/images/labeled/441.jpeg,1
task2/train_data/images/labeled/442.jpeg,1
task2/train_data/images/labeled/443.jpeg,1
task2/train_data/images/labeled/444.jpeg,1
task2/train_data/images/labeled/445.jpeg,1
task2/train_data/images/labeled/446.jpeg,1
task2/train_data/images/labeled/447.jpeg,1
task2/train_data/images/labeled/448.jpeg,1
task2/train_data/images/labeled/449.jpeg,1
task2/train_data/images/labeled/450.jpeg,1
task2/train_data/images/labeled/451.jpeg,1
task2/train_data/images/labeled/452.jpeg,1
task2/train_data/images/labeled/453.jpeg,1
task2/train_data/images/labeled/454.jpeg,1
task2/train_data/images/labeled/455.jpeg,1
task2/train_data/images/labeled/456.jpeg,1
task2/train_data/images/labeled/457.jpeg,1
task2/train_data/images/labeled/458.jpeg,1
task2/train_data/images/labeled/459.jpeg,1
task2/train_data/images/labeled/460.jpeg,1
task2/train_data/images/labeled/461.jpeg,1
task2/train_data/images/labeled/462.jpeg,1
task2/train_data/images/labeled/463.jpeg,1
task2/train_data/images/labeled/464.jpeg,1
task2/train_data/images/labeled/465.jpeg,1
task2/train_data/images/labeled/466.jpeg,1
task2/train_data/images/labeled/467.jpeg,1
task2/train_data/images/labeled/468.jpeg,1
task2/train_data/images/labeled/469.jpeg,1
task2/train_data/images/labeled/470.jpeg,1
task2/train_data/images/labeled/471.jpeg,1
task2/train_data/images/labeled/472.jpeg,1
task2/train_data/images/labeled/473.jpeg,1
task2/train_data/images/labeled/474.jpeg,1
task2/train_data/images/labeled/475.jpeg,1
task2/train_data/images/labeled/476.jpeg,1
task2/train_data/images/labeled/477.jpeg,1
task2/train_data/images/labeled/478.jpeg,1
task2/train_data/images/labeled/479.jpeg,1
task2/train_data/images/labeled/480.jpeg,1
task2/train_data/images/labeled/481.jpeg,1
task2/train_data/images/labeled/482.jpeg,1
task2/train_data/images/labeled/483.jpeg,1
task2/train_data/images/labeled/484.jpeg,1
task2/train_data/images/labeled/485.jpeg,1
task2/train_data/images/labeled/486.jpeg,1
task2/train_data/images/labeled/487.jpeg,1
task2/train_data/images/labeled/488.jpeg,1
task2/train_data/images/labeled/489.jpeg,1
task2/train_data/images/labeled/490.jpeg,1
task2/train_data/images/labeled/491.jpeg,1
task2/train_data/images/labeled/492.jpeg,1
task2/train_data/images/labeled/493.jpeg,1
task2/train_data/images/labeled/494.jpeg,1
task2/train_data/images/labeled/495.jpeg,1
task2/train_data/images/labeled/496.jpeg,1
task2/train_data/images/labeled/497.jpeg,1
task2/train_data/images/labeled/498.jpeg,1
task2/train_data/images/labeled/499.jpeg,1
task2/train_data/images/labeled/500.jpeg,1
task2/train_data/images/labeled/501.jpeg,1
task2/train_data/images/labeled/502.jpeg,1
task2/train_data/images/labeled/503.jpeg,1
task2/train_data/images/labeled/504.jpeg,1
task2/train_data/images/labeled/505.jpeg,1
task2/train_data/images/labeled/506.jpeg,1
task2/train_data/images/labeled/507.jpeg,1
task2/train_data/images/labeled/508.jpeg,1
task2/train_data/images/labeled/509.jpeg,1
task2/train_data/images/labeled/510.jpeg,1
task2/train_data/images/labeled/511.jpeg,1
task2/train_data/images/labeled/512.jpeg,1
task2/train_data/images/labeled/513.jpeg,1
task2/train_data/images/labeled/514.jpeg,1
task2/train_data/images/labeled/515.jpeg,1
task2/train_data/images/labeled/516.jpeg,1
task2/train_data/images/labeled/517.jpeg,1
task2/train_data/images/labeled/518.jpeg,1
task2/train_data/images/labeled/519.jpeg,1
task2/train_data/images/labeled/520.jpeg,1
task2/train_data/images/labeled/521.jpeg,1
task2/train_data/images/labeled/522.jpeg,1
task2/train_data/images/labeled/523.jpeg,1
task2/train_data/images/labeled/524.jpeg,1
task2/train_data/images/labeled/525.jpeg,1
task2/train_data/images/labeled/526.jpeg,1
task2/train_data/images/labeled/527.jpeg,1
task2/train_data/images/labeled/528.jpeg,1
task2/train_data/images/labeled/529.jpeg,1
task2/train_data/images/labeled/530.jpeg,1
task2/train_data/images/labeled/531.jpeg,1
task2/train_data/images/labeled/532.jpeg,1
task2/train_data/images/labeled/533.jpeg,1
task2/train_data/images/labeled/534.jpeg,1
task2/train_data/images/labeled/535.jpeg,1
task2/train_data/images/labeled/536.jpeg,1
task2/train_data/images/labeled/537.jpeg,1
task2/train_data/images/labeled/538.jpeg,1
task2/train_data/images/labeled/539.jpeg,1
task2/train_data/images/labeled/540.jpeg,1
task2/train_data/images/labeled/541.jpeg,1
task2/train_data/images/labeled/542.jpeg,1
task2/train_data/images/labeled/543.jpeg,1
task2/train_data/images/labeled/544.jpeg,1
task2/train_data/images/labeled/545.jpeg,1
task2/train_data/images/labeled/546.jpeg,1
task2/train_data/images/labeled/547.jpeg,1
task2/train_data/images/labeled/548.jpeg,1
task2/train_data/images/labeled/549.jpeg,1
task2/train_data/images/labeled/550.jpeg,1
task2/train_data/images/labeled/551.jpeg,1
task2/train_data/images/labeled/552.jpeg,1
task2/train_data/images/labeled/553.jpeg,1
task2/train_data/images/labeled/554.jpeg,1
task2/train_data/images/labeled/555.jpeg,1
task2/train_data/images/labeled/556.jpeg,1
task2/train_data/images/labeled/557.jpeg,1
task2/train_data/images/labeled/558.jpeg,1
task2/train_data/images/labeled/559.jpeg,1
task2/train_data/images/labeled/560.jpeg,1
task2/train_data/images/labeled/561.jpeg,1
task2/train_data/images/labeled/563.jpeg,1
task2/train_data/images/labeled/564.jpeg,1
task2/train_data/images/labeled/565.jpeg,1
task2/train_data/images/labeled/566.jpeg,1
task2/train_data/images/labeled/567.jpeg,1
task2/train_data/images/labeled/568.jpeg,1
task2/train_data/images/labeled/569.jpeg,1
task2/train_data/images/labeled/570.jpeg,1
task2/train_data/images/labeled/571.jpeg,1
task2/train_data/images/labeled/572.jpeg,1
task2/train_data/images/labeled/573.jpeg,1
task2/train_data/images/labeled/574.jpeg,1
task2/train_data/images/labeled/575.jpeg,1
task2/train_data/images/labeled/576.jpeg,1
task2/train_data/images/labeled/577.jpeg,1
task2/train_data/images/labeled/578.jpeg,1
task2/train_data/images/labeled/579.jpeg,1
task2/train_data/images/labeled/580.jpeg,1
task2/train_data/images/labeled/581.jpeg,1
task2/train_data/images/labeled/582.jpeg,1
task2/train_data/images/labeled/583.jpeg,1
task2/train_data/images/labeled/584.jpeg,1
task2/train_data/images/labeled/585.jpeg,1
task2/train_data/images/labeled/586.jpeg,1
task2/train_data/images/labeled/587.jpeg,1
task2/train_data/images/labeled/588.jpeg,1
task2/train_data/images/labeled/589.jpeg,1
task2/train_data/images/labeled/590.jpeg,1
task2/train_data/images/labeled/591.jpeg,1
task2/train_data/images/labeled/592.jpeg,1
task2/train_data/images/labeled/593.jpeg,1
task2/train_data/images/labeled/594.jpeg,1
task2/train_data/images/labeled/595.jpeg,1
task2/train_data/images/labeled/596.jpeg,1
task2/train_data/images/labeled/597.jpeg,1
task2/train_data/images/labeled/598.jpeg,1
task2/train_data/images/labeled/599.jpeg,1
task2/train_data/images/labeled/600.jpeg,1
task2/train_data/images/labeled/601.jpeg,1
task2/train_data/images/labeled/602.jpeg,1
task2/train_data/images/labeled/603.jpeg,1
task2/train_data/images/labeled/604.jpeg,1
task2/train_data/images/labeled/605.jpeg,1
task2/train_data/images/labeled/606.jpeg,1
task2/train_data/images/labeled/607.jpeg,1
task2/train_data/images/labeled/608.jpeg,1
task2/train_data/images/labeled/609.jpeg,1
task2/train_data/images/labeled/610.jpeg,1
task2/train_data/images/labeled/612.jpeg,1
task2/train_data/images/labeled/613.jpeg,1
task2/train_data/images/labeled/614.jpeg,1
task2/train_data/images/labeled/615.jpeg,1
task2/train_data/images/labeled/616.jpeg,1
task2/train_data/images/labeled/617.jpeg,1
task2/train_data/images/labeled/618.jpeg,1
task2/train_data/images/labeled/619.jpeg,1
task2/train_data/images/labeled/620.jpeg,1
task2/train_data/images/labeled/621.jpeg,1
task2/train_data/images/labeled/622.jpeg,1
task2/train_data/images/labeled/623.jpeg,1
task2/train_data/images/labeled/624.jpeg,1
task2/train_data/images/labeled/625.jpeg,1
task2/train_data/images/labeled/626.jpeg,1
task2/train_data/images/labeled/627.jpeg,1
task2/train_data/images/labeled/628.jpeg,1
task2/train_data/images/labeled/629.jpeg,1
task2/train_data/images/labeled/630.jpeg,1
task2/train_data/images/labeled/631.jpeg,1
task2/train_data/images/labeled/632.jpeg,1
task2/train_data/images/labeled/633.jpeg,1
task2/train_data/images/labeled/634.jpeg,1
task2/train_data/images/labeled/635.jpeg,1
task2/train_data/images/labeled/636.jpeg,1
task2/train_data/images/labeled/637.jpeg,1
task2/train_data/images/labeled/638.jpeg,1
task2/train_data/images/labeled/639.jpeg,1
task2/train_data/images/labeled/640.jpeg,1
task2/train_data/images/labeled/641.jpeg,1
task2/train_data/images/labeled/642.jpeg,1
task2/train_data/images/labeled/643.jpeg,1
task2/train_data/images/labeled/644.jpeg,1
task2/train_data/images/labeled/645.jpeg,1
